price,discount,category,weather_condition,temp,day,lead_time,window_length,collection_time,reservation_occurred
16.37,33.724696356275295,Snacks & Savoury Items,Patchy rain possible,9.8,Sunday,1.5080555555555555,1.0,12.0,False
8.95,59.955257270693515,Drinks & Beverages,Patchy rain possible,13.2,Sunday,1.1258333333333332,1.0,14.0,True
13.68,31.256281407035168,Breakfast Items,Patchy rain possible,9.9,Monday,3.553888888888889,1.0,11.0,False
1.3,60.0,Sweet Treats & Desserts,Sunny,1.2,Wednesday,4.321666666666666,4.0,13.0,True
7.66,65.57303370786516,Meat & Protein,Heavy rain at times,13.1,Wednesday,0.34805555555555556,2.0,20.0,True
14.73,33.49887133182844,Sweet Treats & Desserts,Light rain shower,18.4,Thursday,4.518888888888889,1.0,14.0,True
9.1,59.2841163310962,Drinks & Beverages,Light rain shower,15.0,Tuesday,1.196388888888889,2.0,14.0,True
2.95,68.94736842105263,Sweet Treats & Desserts,Patchy rain possible,14.5,Wednesday,2.3722222222222222,1.0,18.0,True
13.65,44.62474645030425,Sweet Treats & Desserts,Light rain shower,13.0,Thursday,0.88,1.0,19.0,True
6.45,66.05263157894737,Sweet Treats & Desserts,Light rain shower,16.2,Friday,2.8027777777777776,3.0,16.0,True
4.09,48.22784810126583,Ready Meals & Hot Food,Patchy rain possible,13.0,Sunday,1.3469444444444445,1.0,14.0,True
4.68,53.663366336633665,Bread & Baked Goods,Overcast,19.7,Thursday,0.6191666666666666,2.0,12.0,True
4.19,40.14285714285714,Breakfast Items,Light rain shower,12.2,Friday,0.4961111111111111,7.0,14.0,True
1.95,27.77777777777778,Breakfast Items,Moderate rain at times,9.9,Monday,1.3608333333333333,1.0,15.0,True
10.49,56.29166666666667,Vegan & Vegetarian,Patchy rain possible,7.8,Monday,10.874722222222223,3.0,18.0,True
14.65,37.52665245202559,Vegan & Vegetarian,Sunny,10.0,Friday,1.6658333333333333,1.0,10.0,False
10.52,52.18181818181819,Vegan & Vegetarian,Patchy rain possible,19.1,Tuesday,1.4880555555555555,1.0,21.0,True
6.91,44.940239043824704,Snacks & Savoury Items,Moderate or heavy rain shower,6.8,Sunday,3.5955555555555554,1.0,14.0,True
2.79,60.14285714285714,Bread & Baked Goods,Light rain shower,18.3,Friday,5.583055555555555,1.0,14.0,True
3.94,64.97777777777777,Ready Meals & Hot Food,Sunny,4.6,Saturday,2.4725,5.0,15.0,True
10.37,58.436873747495,Sweet Treats & Desserts,Patchy rain possible,15.5,Friday,2.2488888888888887,1.0,9.0,True
7.22,50.20689655172414,Breakfast Items,Patchy rain possible,17.2,Monday,0.7536111111111111,1.0,11.0,True
8.9,51.23287671232877,Drinks & Beverages,Overcast,7.7,Monday,1.5744444444444445,2.0,20.0,True
8.25,65.59633027522935,Ready Meals & Hot Food,Overcast,6.8,Wednesday,1.85,1.0,21.0,True
7.41,69.6311475409836,Vegan & Vegetarian,Moderate or heavy rain with thunder,15.7,Sunday,7.933888888888889,5.0,16.0,True
14.74,40.66022544283414,Meat & Protein,Light rain,5.6,Wednesday,1.1422222222222222,1.0,21.0,False
8.75,64.5748987854251,Vegan & Vegetarian,Light rain,13.6,Wednesday,10.342777777777778,1.0,21.0,True
1.41,68.66666666666667,Drinks & Beverages,Sunny,19.1,Monday,6.721111111111111,2.0,20.0,True
13.57,41.0,Sweet Treats & Desserts,Sunny,2.8,Thursday,2.2266666666666666,5.0,12.0,True
9.17,58.97091722595078,Drinks & Beverages,Light rain shower,5.8,Thursday,0.0825,1.0,16.0,False
5.32,72.0,Sweet Treats & Desserts,Patchy rain possible,17.5,Tuesday,1.0280555555555555,1.0,19.0,True
11.9,42.92565947242206,Sweet Treats & Desserts,Light rain shower,7.5,Saturday,0.042777777777777776,1.0,22.0,True
6.33,46.80672268907563,Ready Meals & Hot Food,Sunny,3.5,Monday,7.729444444444445,1.0,14.0,True
2.11,61.98198198198198,Bread & Baked Goods,Cloudy,6.7,Tuesday,6.215,1.0,19.0,True
10.34,31.066666666666663,Breakfast Items,Overcast,13.0,Thursday,1.575,1.0,12.0,True
15.16,32.17002237136466,Drinks & Beverages,Moderate or heavy rain with thunder,8.3,Friday,0.8755555555555555,1.0,13.0,False
10.07,55.92997811816193,Sweet Treats & Desserts,Sunny,7.8,Monday,2.0175,3.0,17.0,True
8.74,58.77358490566038,Snacks & Savoury Items,Moderate or heavy rain shower,9.2,Sunday,0.5058333333333334,1.0,11.0,True
4.88,30.681818181818187,Fruit & Vegetables,Partly cloudy,8.7,Wednesday,7.933055555555556,6.0,15.0,True
9.03,59.597315436241615,Drinks & Beverages,Cloudy,17.7,Thursday,0.009722222222222222,3.0,8.0,True
